"minority_dummy" "above_insurance" "opening_balance" "ln_maturity" "loanlink" "travel_costs" "ln_accountage" "ward" "runner" "uninsured_no_rel" "uninsured_rel" "loanlink_before" "loanlink_current" "loanlink_after" "household_key" "accountage" "days_maturity"
"1526" 0 0 1.13213896751404 6.44730567932129 1 7 6.897705078125 8 0 0 0 0 1 0 650 990 630
"1527" 0 0 1.13237202167511 6.45204877853394 0 4 6.69826793670654 39 0 0 0 0 0 0 984 811 633
"1528" 1 0 1.13249313831329 6.54102993011475 0 2 6.00141477584839 5 0 0 0 0 0 0 2686 404 692
"1529" 1 0 1.13315069675446 6.53813982009888 0 2 6.0063533782959 6 0 0 0 0 0 0 13659 406 690
"1530" 1 0 1.13327062129974 0 0 2 6.08904504776001 6 0 0 0 0 0 0 303037 441 0
"1531" 0 0 1.13349962234497 0 0 5 6.58479118347168 7 0 0 0 0 0 0 3593 724 0
"1532" 0 0 1.1340411901474 6.19031524658203 0 5 7.12849617004395 7 0 0 0 0 0 0 1343 1247 487
"1533" 0 0 1.1340411901474 6.19031524658203 0 5 7.12849617004395 7 0 0 0 0 0 0 1343 1247 487
"1534" 0 0 1.1340411901474 6.19031524658203 0 5 7.12849617004395 7 0 0 0 0 0 0 1345 1247 487
"1535" 0 0 1.1340411901474 6.19031524658203 0 5 7.12849617004395 7 0 0 0 0 0 0 1343 1247 487
"1536" 0 0 1.13428485393524 5.27299976348877 0 3 6.64639043807983 4 0 0 0 0 0 0 2549 770 194
"1537" 0 0 1.13455963134766 5.0968132019043 0 7 6.0063533782959 43 0 0 0 0 0 0 2586 406 162.5
"1538" 1 0 1.13471233844757 4.61512041091919 0 1 6.10479307174683 1 0 0 0 0 0 0 1640 448 100
"1539" 0 0 1.13545203208923 7.46679925918579 0 4 6.02344751358032 38 0 0 0 0 0 0 1391 413 1748
"1540" 1 0 1.1377534866333 7.4627890586853 0 1 6.04025459289551 6 0 0 0 0 0 0 3242 420 1741
"1541" 0 0 1.14005482196808 6.5072774887085 0 4 6.05678415298462 7 0 0 0 0 0 0 2695 427 669
"1542" 0 0 1.14057171344757 5.64897441864014 0 1 6.10479307174683 5 1 0 0 0 0 0 1418 448 283
"1543" 0 0 1.14109945297241 4.92580318450928 0 7 5.94542074203491 5 0 0 0 0 0 0 1310 382 136.800003051758
"1544" 0 0 1.14269351959229 5.27556037902832 0 7 7.29776811599731 47 0 0 0 0 0 0 2216 1477 194.5
"1545" 0 0 1.14465749263763 6.48616075515747 0 4 6.08904504776001 7 0 0 0 0 0 0 3471 441 655
"1546" 0 0 1.14569544792175 5.02058553695679 0 7 7.08254861831665 14 0 0 0 0 0 0 241 1191 150.5
"1547" 0 0 1.14576709270477 5.30081415176392 0 NA 7.36010408401489 NA 0 0 0 0 0 0 NA 1572 199.5
"1548" 0 0 1.14780819416046 7.37337446212769 0 7 6.03068542480469 13 0 0 0 0 0 0 2174 416 1592
"1549" 0 0 1.14856898784637 4.55387687683105 0 NA 7.26262855529785 NA 0 0 0 0 0 0 NA 1426 94
"1550" 1 0 1.14965617656708 5.00394630432129 0 2 7.08673810958862 6 0 0 0 0 0 0 1121 1196 148
"1551" 1 0 1.14965617656708 5.00394630432129 0 2 7.08673810958862 6 0 0 0 0 0 0 1121 1196 148
"1552" 0 0 1.1505753993988 6.45833826065063 0 2 6.12905025482178 6 0 0 0 0 0 0 500002 459 637
"1553" 0 0 1.1508321762085 5.52942895889282 0 2 6.17378616333008 5 0 0 0 0 0 0 287 480 251
"1554" 1 0 1.15189039707184 7.43838357925415 0 1 6.1377272605896 6 0 0 0 0 0 0 500014 463 1699
"1555" 1 0 1.15299701690674 6.8134446144104 0 7 7.56112146377563 18 0 0 0 0 0 0 617 1922 909
"1556" 1 0 1.15342462062836 6.4937539100647 0 3 6.98100566864014 6 0 0 0 0 0 0 NA 1076 660
"1557" 1 0 1.15379452705383 5.71538162231445 1 1 5.14166355133057 6 0 0 0 1 0 0 2494 171 302.5
"1558" 0 0 1.15421307086945 4.06044292449951 0 2 7.26612901687622 6 0 0 0 0 0 0 3156 1431 57
"1559" 0 0 1.15442740917206 6.32435894012451 1 7 5.15329170227051 12 0 0 0 0 1 0 1316 173 557
"1560" 0 0 1.15559458732605 6.44571971893311 0 7 6.92264366149902 13 0 0 0 0 0 0 444 1015 629
"1561" 1 0 1.15605342388153 6.12686920166016 0 7 7.24422740936279 80 0 0 0 0 0 0 386 1400 457
"1562" 0 0 1.15710270404816 5.22035598754883 0 7 6.82110738754272 21 0 0 0 0 0 0 127 917 184
"1563" 1 0 1.15780818462372 6.42324686050415 0 3 6.17586708068848 6 0 0 0 0 0 0 NA 481 615
"1564" 1 0 1.15902292728424 5.228431224823 0 1 6.29894924163818 5 0 0 0 0 0 0 192 544 185.5
"1565" 0 0 1.1597808599472 7.42356824874878 0 NA 6.18826389312744 NA 0 0 0 0 0 0 42533 487 1674
"1566" 1 0 1.16273975372314 6.39859485626221 0 2 6.20657587051392 6 0 0 0 0 0 0 1030 496 600
"1567" 0 0 1.16425061225891 5.6594820022583 0 4 7.07496309280396 39 0 0 0 0 0 0 3136 1182 286
"1568" 0 0 1.16430139541626 4.78749179840088 0 NA 7.38709020614624 NA 0 0 0 0 0 0 NA 1615 119
"1569" 0 0 1.16992878913879 6.44730567932129 0 7 7.06047630310059 7 0 0 0 0 0 0 82 1165 630
"1570" 0 0 1.1758406162262 3.465735912323 0 7 5.79605770111084 8 0 0 0 0 0 0 178 329 31
"1571" 1 0 1.17934930324554 5.84064149856567 0 3 7.23993253707886 6 0 0 0 0 0 0 NA 1394 343
"1572" 1 0 1.17954111099243 0 0 4 7.17165660858154 4 1 0 0 0 0 0 3447 1302 0
"1573" 1 0 1.18410956859589 7.37838363647461 0 1 6.32972097396851 1 0 0 0 0 0 0 52291 561 1600
"1574" 1 0 1.18410956859589 7.37838363647461 0 1 6.32972097396851 1 0 0 0 0 0 0 32291 561 1600
"1575" 1 0 1.18410956859589 7.37838363647461 0 1 6.32972097396851 1 0 0 0 0 0 0 32291 561 1600
"1576" 1 0 1.18509590625763 7.3765082359314 0 2 6.33505439758301 6 0 0 0 0 0 0 362 564 1597
"1577" 1 0 1.1857533454895 7.3752555847168 0 2 6.33859395980835 6 0 0 0 0 0 0 3250 566 1595
"1578" 0 0 1.18628406524658 4.83628177642822 0 NA 7.47420501708984 NA 0 0 0 0 0 0 NA 1762 125
"1579" 0 0 1.19038152694702 5.16478586196899 0 2 7.01301574707031 1 0 0 0 0 0 0 459 1111 174
"1580" 0 0 1.19199991226196 7.36327981948853 0 7 6.37161207199097 43 0 0 0 0 0 0 2728 585 1576
"1581" 0 0 1.19199991226196 7.36327981948853 0 7 6.37161207199097 43 0 0 0 0 0 0 2728 585 1576
"1582" 0 0 1.19251585006714 4.44851636886597 0 6 7.48268175125122 7 0 0 0 0 0 0 92 1777 84.5
"1583" 1 0 1.19279444217682 7.3201961517334 0 2 6.45362520217896 6 0 0 0 0 0 0 775 635 1509.5
"1584" 1 0 1.19287669658661 6.29156923294067 1 2 7.08673810958862 5 0 0 0 1 0 0 1649 1196 539
"1585" 1 0 1.1929794549942 7.33563375473022 0 2 6.74758672714233 6 0 0 0 0 0 0 93604 852 1533
"1586" 0 0 1.19386506080627 6.36475086212158 0 NA 7.44014644622803 NA 0 0 0 0 0 0 NA 1703 580
"1587" 0 0 1.19388937950134 3.63758611679077 0 2 7.23201036453247 5 0 0 0 0 0 0 3709 1383 37
"1588" 0 0 1.1947945356369 1.7917594909668 0 NA 7.63288545608521 51 0 0 0 0 0 0 2301 2065 5
"1589" 0 0 1.19726026058197 7.3537220954895 0 4 6.39859485626221 39 0 0 0 0 0 0 500001 601 1561
"1590" 1 0 1.19813692569733 6.25958156585693 0 1 7.10002708435059 1 0 0 0 0 0 0 1852 1212 522
"1591" 0 0 1.19855618476868 5.53338956832886 0 7 7.56579351425171 46 0 0 0 0 0 0 1723 1931 252
"1592" 0 0 1.19969940185547 6.71295642852783 1 4 7.42237377166748 3 0 0 0 0 1 0 194 1673 822
"1593" 1 0 1.20010960102081 6.24804306030273 1 2 8.05070304870605 5 0 0 0 1 0 0 1649 3136 516
"1594" 0 0 1.20384037494659 5.48893785476685 0 4 7.12689065933228 7 0 0 0 0 0 0 303 1245 241
"1595" 0 0 1.20385611057281 4.4188404083252 0 6 6.92165803909302 7 0 0 0 0 0 0 1953 1014 82
"1596" 0 0 1.20417547225952 3.178053855896 0 7 5.8200831413269 6 0 0 0 0 0 0 1238 337 23
"1597" 0 0 1.20568776130676 0 1 7 7.40792417526245 47 1 0 0 0 1 0 2847 1649 0
"1598" 0 0 1.20673537254333 6.22653675079346 0 NA 8.0542049407959 NA 0 0 0 0 0 0 NA 3147 505
"1599" 0 0 1.20716440677643 0 0 2 7.47533941268921 6 1 0 0 0 0 0 2960 1764 0
"1600" 0 0 1.20835614204407 6.23636960983276 0 5 7.02019071578979 7 0 0 0 0 0 0 NA 1119 510
"1601" 0 0 1.20998299121857 6.99393320083618 0 7 0 32 0 0 0 0 0 0 1666 1 1089
"1602" 0 0 1.21100544929504 1.60943794250488 0 7 4.49980974197388 8 0 0 0 0 0 0 1805 90 4
"1603" 0 0 1.2112877368927 6.18001651763916 0 5 7.13249778747559 7 0 0 0 0 0 0 490 1252 482
"1604" 1 0 1.21225702762604 3.41772675514221 0 6 7.50878715515137 40 0 0 0 0 0 0 3484 1824 29.5
"1605" 0 0 1.21247494220734 7.43189191818237 0 6 6.1114673614502 7 0 0 0 0 0 0 2112 451 1688
"1606" 0 0 1.21247494220734 7.43189191818237 0 7 6.1114673614502 8 0 0 0 0 0 0 1210 451 1688
"1607" 0 0 1.21247494220734 7.43189191818237 0 7 6.1114673614502 8 0 0 0 0 0 0 1210 451 1688
"1608" 0 0 1.21247494220734 7.43189191818237 0 6 6.1114673614502 7 0 0 0 0 0 0 2112 451 1688
"1609" 0 0 1.21746850013733 0 0 NA 7.22329568862915 NA 0 0 0 0 0 0 NA 1371 0
"1610" 1 0 1.21852052211761 6.13339805603027 0 2 7.14991664886475 6 0 0 0 0 0 1 3029 1274 460
"1611" 1 0 1.21904110908508 7.218909740448 0 2 6.42324686050415 6 0 0 0 0 0 0 1020 616 1364
"1612" 0 0 1.22022700309753 6.73221063613892 0 NA 6.43454647064209 NA 1 0 0 0 0 0 NA 623 838
"1613" 0 0 1.2213009595871 4.38202667236328 0 NA 7.2420825958252 NA 0 0 0 0 0 0 NA 1397 79
"1614" 1 0 1.22156703472137 2.19722461700439 0 2 5.87211799621582 6 0 0 0 0 0 0 3017 355 8
"1615" 1 0 1.22157537937164 5.31812000274658 0 3 7.3336763381958 6 0 0 0 0 0 0 NA 1531 203
"1616" 0 0 1.22204482555389 6.00553178787231 0 5 7.42892742156982 4 0 0 0 0 0 0 NA 1684 404.666656494141
"1617" 0 0 1.22274231910706 6.71174049377441 1 4 6.59578037261963 3 0 0 0 0 1 0 194 732 821
"1618" 1 0 1.22367119789124 7.20934009552002 0 2 6.44413137435913 6 0 0 0 0 0 0 1166 629 1351
"1619" 0 0 1.22438359260559 7.20785999298096 0 7 6.44730567932129 33 0 0 0 0 0 0 1654 631 1349
"1620" 0 0 1.22488498687744 3.76120018959045 0 NA 7.43425750732422 NA 0 0 0 0 0 0 NA 1693 42
"1621" 0 0 1.22554516792297 5.67332315444946 1 7 7.09090995788574 7 0 0 0 1 0 0 2239 1201 290
"1622" 0 0 1.22580814361572 7.20489263534546 0 7 6.45362520217896 43 0 0 0 0 0 0 544 635 1345
"1623" 0 0 1.22580814361572 7.20489263534546 0 7 6.45362520217896 43 0 0 0 0 0 0 544 635 1345
"1624" 0 0 1.22580814361572 7.20489263534546 0 7 6.45362520217896 43 0 0 0 0 0 0 544 635 1345
"1625" 0 0 1.22830140590668 7.19967842102051 0 1 6.4645881652832 1 0 0 0 0 0 0 897 642 1338
"1626" 0 0 1.23251497745514 6.91671514511108 1 6 4.44265127182007 37 0 0 0 0 1 0 576 85 1008
"1627" 0 0 1.23364388942719 6.0867748260498 0 7 6.48768424987793 17 0 0 0 0 0 0 2154 657 439
"1628" 0 0 1.23364388942719 6.0867748260498 0 7 6.48768424987793 17 0 0 0 0 0 0 2154 657 439
"1629" 0 0 1.23470306396484 4.4188404083252 0 4 6.34035921096802 38 0 0 0 0 0 0 NA 567 82
"1630" 0 0 1.23620545864105 5.23110866546631 0 6 6.8134446144104 7 0 0 0 0 0 0 2209 910 186
"1631" 0 0 1.23624658584595 5.56068181991577 0 NA 6.159095287323 NA 0 0 0 0 0 0 NA 473 259
"1632" 1 0 1.23684930801392 7.18159198760986 0 2 6.50128984451294 6 0 0 0 0 0 0 568 666 1314
"1633" 1 0 1.23934245109558 7.1762547492981 0 2 6.51174545288086 6 0 0 0 0 0 0 323032 673 1307
"1634" 1 0 1.23934245109558 7.1762547492981 0 2 6.51174545288086 6 0 0 0 0 0 0 2529 673 1307
"1635" 1 0 1.23934245109558 7.1762547492981 0 2 6.51174545288086 6 0 0 0 0 0 0 2529 673 1307
"1636" 1 0 1.24326026439667 7.167809009552 0 1 6.52795791625977 1 0 0 0 0 0 0 1260 684 1296
"1637" 1 0 1.24361646175385 7.16703796386719 0 2 6.5294189453125 6 0 0 0 0 0 0 2497 685 1295
"1638" 0 0 1.24397253990173 7.16626596450806 1 7 6.58892631530762 10 0 0 0 0 1 0 1329 727 1294
"1639" 0 0 1.24646580219269 7.16084575653076 0 4 6.54102993011475 38 0 0 0 0 0 0 101 693 1287
"1640" 0 0 1.24784052371979 3.09104251861572 0 5 7.39141511917114 7 0 0 0 0 0 1 385 1622 21
"1641" 0 0 1.24895894527435 5.98393630981445 0 7 6.55108022689819 7 0 0 0 0 0 0 2746 700 396
"1642" 0 0 1.24895894527435 5.98393630981445 0 7 6.55108022689819 7 0 0 0 0 0 0 2746 700 396
"1643" 0 0 1.24895894527435 5.98393630981445 0 7 6.55108022689819 7 0 0 0 0 0 0 2746 700 396
"1644" 0 0 1.24895894527435 5.98393630981445 0 7 6.55108022689819 7 0 0 0 0 0 0 2746 700 396
"1645" 0 0 1.24895894527435 5.98393630981445 0 7 6.55108022689819 7 0 0 0 0 0 0 2746 700 396
"1646" 0 0 1.25073969364166 7.15148544311523 0 NA 6.55819797515869 NA 0 0 0 0 0 0 NA 705 1275
"1647" 1 0 1.2518492937088 5.88749217987061 1 2 7.22838830947876 6 0 0 0 0 1 0 38 1378 359.5
"1648" 1 0 1.25252056121826 7.14755916595459 0 1 6.56526517868042 1 0 0 0 0 0 0 3200 710 1270
"1649" 0 0 1.25290954113007 5.86505079269409 1 7 7.16549348831177 8 0 0 0 0 1 0 2560 1294 351.5
"1650" 0 0 1.25290954113007 5.86505079269409 1 7 7.16549348831177 8 0 0 0 0 1 0 2560 1294 351.5
"1651" 0 0 1.25488245487213 4.61512041091919 0 7 7.56008052825928 9 1 0 0 0 0 0 602340 1920 100
"1652" 0 0 1.25640416145325 4.51085948944092 0 7 7.40488767623901 8 0 0 0 0 0 0 2330 1644 90
"1653" 0 0 1.25643837451935 5.92958927154541 0 7 6.58063936233521 43 0 0 0 0 0 0 950 721 375
"1654" 0 0 1.25691783428192 6.64639043807983 0 7 6.87316370010376 47 1 0 0 0 0 0 2135 966 769
"1655" 0 0 1.25691783428192 6.64639043807983 0 7 6.87316370010376 47 1 0 0 0 0 0 2135 966 769
"1656" 1 0 1.25702047348022 4.48863649368286 0 3 7.40610361099243 6 0 0 0 0 0 0 NA 1646 88
"1657" 1 0 1.25763702392578 4.46590805053711 0 2 7.40731763839722 6 0 0 0 0 0 0 282 1648 86
"1658" 0 0 1.25833976268768 5.27811479568481 0 7 7.167809009552 8 0 0 0 0 0 0 2206 1297 195
"1659" 0 0 1.25833976268768 5.27811479568481 0 7 7.167809009552 8 0 0 0 0 0 0 2213 1297 195
"1660" 0 0 1.25927782058716 5.24174690246582 1 3 6.82654523849487 38 0 0 0 0 0 0 2638 922 188
"1661" 0 0 1.26226031780243 4.27666616439819 0 1 7.41637849807739 6 0 0 0 0 0 0 NA 1663 71
"1662" 0 0 1.26226031780243 4.27666616439819 0 1 7.41637849807739 6 0 0 0 0 0 0 NA 1663 71
"1663" 0 0 1.26226031780243 4.27666616439819 0 1 7.41637849807739 6 0 0 0 0 0 0 NA 1663 71
"1664" 0 0 1.26226031780243 4.27666616439819 0 1 7.41637849807739 6 0 0 0 0 0 0 NA 1663 71
"1665" 1 0 1.26427388191223 7.12125253677368 0 2 6.61069583892822 6 0 0 0 0 0 0 22 743 1237
"1666" 0 0 1.2664932012558 5.09986639022827 0 NA 7.43484783172607 NA 0 0 0 0 0 0 NA 1694 163
"1667" 0 0 1.26682484149933 5.76205158233643 0 NA 7.25417804718018 NA 0 0 0 0 0 0 NA 1414 317
"1668" 1 0 1.26819181442261 5.83773040771484 0 2 6.6253924369812 6 0 0 0 0 0 0 3604 754 342
"1669" 0 0 1.26838350296021 6.60394382476807 0 NA 6.90475082397461 NA 0 0 0 0 0 0 NA 997 737
"1670" 0 0 1.26854801177979 7.10906219482422 0 4 6.62671756744385 2 0 0 0 0 0 0 838 755 1222
"1671" 1 0 1.26854801177979 7.10906219482422 0 2 6.62671756744385 6 0 0 0 0 0 0 826 755 1222
"1672" 0 0 1.27098476886749 5.41610050201416 0 7 7.06902360916138 80 1 0 0 0 0 0 2877 1175 224
"1673" 0 0 1.27160274982452 6.76676750183105 0 7 6.90775537490845 9 0 0 0 0 0 0 1367 1000 867.5
"1674" 0 0 1.27163362503052 6.18414878845215 0 NA 7.06390380859375 NA 0 0 0 0 0 0 NA 1169 484
"1675" 0 0 1.27283036708832 5.8021183013916 0 NA 7.56216144561768 NA 0 0 0 0 0 0 NA 1924 330
"1676" 0 0 1.27531504631042 5.77765226364136 0 7 6.65157175064087 9 0 0 0 0 0 0 NA 774 322
"1677" 0 0 1.27801644802094 4.93447399139404 0 7 5.42495012283325 13 0 0 0 0 0 0 439 227 138
"1678" 1 0 1.27816438674927 5.75257253646851 0 2 6.66185474395752 6 0 0 0 0 0 0 798 782 314
"1679" 0 0 1.28023600578308 5.67332315444946 0 NA 7.07326984405518 NA 0 0 0 0 0 0 NA 1180 290
"1680" 0 0 1.28222751617432 6.86380338668823 0 7 7.58375644683838 32 0 0 0 0 0 0 1894 1966 956
"1681" 0 0 1.28232741355896 6.70011568069458 0 4 6.82762908935547 38 0 0 0 0 0 0 NA 923 811.5
"1682" 0 0 1.2849315404892 7.07157325744629 0 1 6.68586111068726 6 0 0 0 0 0 0 1764 801 1177
"1683" 1 0 1.28743052482605 5.59471130371094 0 2 7.23273324966431 6 0 0 0 0 0 0 3020 1384 268
"1684" 0 0 1.29364812374115 1.94591009616852 0 7 6.57646942138672 9 0 0 0 0 0 0 2880 718 6
"1685" 0 0 1.293665766716 4.66343927383423 0 7 7.25417804718018 12 0 0 0 0 0 0 831 1414 105
"1686" 0 0 1.30068027973175 5.736572265625 0 5 7.34471893310547 7 0 0 0 0 0 0 NA 1548 309
"1687" 1 0 1.30241084098816 6.41673231124878 0 1 7.02375888824463 1 0 0 0 0 0 0 3315 1123 611
"1688" 0 0 1.3032329082489 5.34233427047729 0 NA 7.26262855529785 NA 0 0 0 0 0 0 NA 1426 208
"1689" 0 0 1.3040497303009 4.96981334686279 0 7 6.37672710418701 7 0 0 0 0 0 0 3259 588 143
"1690" 0 0 1.3040497303009 4.96981334686279 0 6 6.37672710418701 7 0 0 0 0 0 0 1413 588 143
"1691" 0 0 1.3040497303009 4.96981334686279 0 7 6.37672710418701 7 0 0 0 0 0 0 3259 588 143
"1692" 0 0 1.30472147464752 4.96284484863281 0 NA 7.64060401916504 NA 0 0 0 0 0 0 NA 2081 142
"1693" 0 0 1.30472147464752 4.96284484863281 0 NA 7.64060401916504 NA 0 0 0 0 0 0 NA 2081 142
"1694" 0 0 1.30472147464752 4.96284484863281 0 NA 7.64060401916504 NA 0 0 0 0 0 0 NA 2081 142
"1695" 0 0 1.30472147464752 4.96284484863281 0 5 7.64060401916504 37 0 0 0 0 0 0 3588 2081 142
"1696" 0 0 1.30472147464752 4.96284484863281 0 5 7.64060401916504 37 0 0 0 0 0 0 3588 2081 142
"1697" 0 0 1.30472147464752 4.96284484863281 0 NA 7.64060401916504 NA 0 0 0 0 0 0 NA 2081 142
"1698" 0 0 1.30740809440613 6.07073783874512 0 7 6.93634271621704 14 0 0 0 0 0 0 241 1029 432
"1699" 0 0 1.30761647224426 5.68357992172241 0 7 6.6883544921875 49 0 0 0 0 0 0 111323 803 293
"1700" 0 0 1.3106849193573 5.65599203109741 0 NA 6.69826793670654 NA 0 0 0 0 0 0 NA 811 285
"1701" 0 0 1.3106849193573 5.65599203109741 0 NA 6.69826793670654 NA 0 0 0 0 0 0 NA 811 285
"1702" 0 0 1.3126026391983 5.63835477828979 0 4 6.6995005607605 37 0 0 0 0 0 0 158 812 280
"1703" 0 0 1.31317460536957 5.76519107818604 0 1 7.24850416183472 6 0 0 0 0 0 0 33238 1406 318
"1704" 0 0 1.31447887420654 5.08140420913696 0 7 6.84161567687988 42 0 0 0 0 0 0 1531 936 160
"1705" 1 0 1.31652820110321 5.0466456413269 0 2 6.36475086212158 6 0 0 0 0 0 0 1120 581 154.5
"1706" 1 0 1.31682193279266 5.59842205047607 0 3 7.23273324966431 6 0 0 0 0 0 0 NA 1384 269
"1707" 0 0 1.3178836107254 0 0 4 5.42934560775757 1 0 0 0 0 0 0 293 228 0
"1708" 0 0 1.31912326812744 6.93244791030884 0 7 6.7250337600708 46 0 0 0 0 0 0 NA 833 1024
"1709" 0 0 1.31912326812744 6.93244791030884 0 7 6.7250337600708 46 0 0 0 0 0 0 NA 833 1024
"1710" 0 0 1.32070207595825 0 0 6 6.82762908935547 7 1 0 0 0 0 0 1569 923 0
"1711" 0 0 1.32104110717773 5.55682802200317 0 7 6.73101806640625 8 0 0 0 0 0 0 3458 838 258
"1712" 0 0 1.32334244251251 5.53338956832886 0 NA 7.41216039657593 NA 0 0 0 0 0 0 NA 1656 252
"1713" 0 0 1.32334244251251 5.53338956832886 0 NA 7.41216039657593 NA 0 0 0 0 0 0 NA 1656 252
"1714" 0 0 1.32404386997223 3.09104251861572 0 1 7.29369783401489 6 0 0 0 0 0 0 113238 1471 21
"1715" 1 0 1.32463216781616 5.51342868804932 0 1 6.49978685379028 6 1 0 0 0 0 0 1445 665 247
"1716" 0 0 1.32479441165924 5.05624580383301 0 7 5.34233427047729 17 0 0 0 0 0 0 429 209 156
"1717" 0 0 1.32679462432861 5.49716806411743 0 6 6.74875974655151 7 0 0 0 0 0 0 3248 853 243
"1718" 0 0 1.32866501808167 6.84588003158569 0 1 6.78784513473511 6 0 0 0 0 0 0 3518 887 939
"1719" 0 0 1.33079648017883 4.78749179840088 0 4 7.38709020614624 39 0 0 0 0 0 0 2113 1615 119
"1720" 0 0 1.33290958404541 5.6240177154541 0 6 7.57353115081787 8 0 0 0 0 0 0 NA 1946 276
"1721" 0 0 1.33367168903351 5.36441707611084 0 1 6.92657709121704 6 0 0 0 0 0 0 93062 1019 212.66667175293
"1722" 0 0 1.33372223377228 5.6612229347229 0 NA 7.22329568862915 NA 0 0 0 0 0 0 NA 1371 286.5
"1723" 0 0 1.33406567573547 6.1717004776001 0 NA 7.21303176879883 NA 0 0 0 0 0 0 NA 1357 478
"1724" 0 0 1.33423292636871 6.90775537490845 0 2 6.94697618484497 1 0 0 0 0 0 0 683 1040 999
"1725" 0 0 1.33615875244141 6.7393364906311 0 NA 6.59578037261963 NA 0 0 0 0 0 0 NA 732 844
"1726" 1 0 1.33753430843353 6.88448667526245 0 2 6.78105783462524 6 0 0 0 0 0 0 1251 881 976
"1727" 0 0 1.33753430843353 6.88448667526245 0 7 6.78105783462524 8 0 0 0 0 0 0 2152 881 976
"1728" 0 0 1.33762121200562 4.76217412948608 0 NA 7.17930793762207 NA 0 0 0 0 0 0 NA 1312 116
"1729" 0 0 1.33842146396637 4.57471084594727 0 NA 7.25417804718018 NA 0 0 0 0 0 0 NA 1414 96
"1730" 0 0 1.33863019943237 5.60580205917358 0 NA 7.56216144561768 73 0 0 0 0 0 0 13016 1924 271
"1731" 0 0 1.33863019943237 5.60580205917358 0 NA 7.56216144561768 73 0 0 0 0 0 0 13016 1924 271
"1732" 0 0 1.33863019943237 5.60580205917358 0 NA 7.56216144561768 73 0 0 0 0 0 0 13016 1924 271
"1733" 0 0 1.34060275554657 5.33753824234009 0 7 6.7900972366333 43 0 0 0 0 0 0 948 889 207
"1734" 0 0 1.34060275554657 5.33753824234009 0 7 6.7900972366333 43 0 0 0 0 0 0 950 889 207
"1735" 1 0 1.34410953521729 4.43081665039062 0 3 7.59438133239746 6 0 0 0 0 0 0 NA 1987 83
"1736" 1 0 1.34723389148712 5.08759641647339 0 4 7.19368600845337 2 0 0 0 0 0 0 3037 1331 161
"1737" 0 0 1.35068500041962 6.74523639678955 0 NA 5.50533151626587 NA 0 0 0 0 0 0 NA 246 849
"1738" 0 0 1.357217669487 5.35658645629883 0 7 5.03695249557495 10 1 0 0 0 0 0 164 154 211
"1739" 1 0 1.36006534099579 5.37063789367676 0 4 7.11558198928833 3 1 0 0 0 0 0 3331 1231 214
"1740" 0 0 1.36248517036438 5.49716806411743 0 7 7.57507181167603 43 0 0 0 0 0 0 969 1949 243
"1741" 0 0 1.36544525623322 5.24702405929565 0 5 5.17048406600952 4 0 0 0 0 0 0 1225 176 189
"1742" 0 0 1.36544525623322 5.24702405929565 0 5 5.17048406600952 4 0 0 0 0 0 0 1225 176 189
"1743" 0 0 1.36544525623322 5.24702405929565 0 5 5.17048406600952 4 0 0 0 0 0 0 1225 176 189
"1744" 0 0 1.36595869064331 4.82028150558472 0 NA 6.30078601837158 NA 0 0 0 0 0 0 2720 545 123
"1745" 0 0 1.37071645259857 3.8712010383606 0 4 7.43129968643188 1 0 0 0 0 0 0 3526 1688 47
"1746" 0 0 1.37073969841003 6.76446199417114 0 1 6.93244791030884 3 0 0 0 0 0 0 1447 1025 865.5
"1747" 0 0 1.37180268764496 5.15329170227051 0 NA 7.42952060699463 NA 0 0 0 0 0 0 NA 1685 172
"1748" 0 0 1.37364649772644 6.63594675064087 0 6 6.84906625747681 7 0 0 0 0 0 0 3404 943 761
"1749" 1 0 1.37561643123627 6.70930433273315 0 5 6.81892395019531 40 0 0 0 0 0 0 573 915 819
"1750" 0 0 1.3759560585022 7.44775104522705 0 6 6.10255861282349 7 0 0 0 0 0 0 2112 447 1715
"1751" 0 0 1.3759560585022 7.44775104522705 0 6 6.10255861282349 7 0 0 0 0 0 0 2112 447 1715
"1752" 0 0 1.37643849849701 6.706862449646 0 7 6.82110738754272 8 0 0 0 0 0 0 889 917 817
"1753" 0 0 1.37684941291809 5.18738603591919 0 7 6.82219743728638 43 0 0 0 0 0 0 950 918 178
"1754" 0 0 1.37684941291809 5.18738603591919 0 7 6.82219743728638 43 0 0 0 0 0 0 950 918 178
"1755" 1 0 1.37787675857544 6.70257425308228 0 2 6.83303165435791 6 0 0 0 0 0 0 410 928 813.5
"1756" 0 0 1.3788628578186 5.39362764358521 0 5 7.32317066192627 40 0 0 0 0 0 0 483 1515 219
"1757" 0 0 1.37925350666046 6.2441668510437 0 7 7.20266103744507 43 0 0 0 0 0 0 1549 1343 514
"1758" 1 0 1.37931501865387 5.15329170227051 0 4 6.82871198654175 2 0 0 0 0 0 0 741 924 172
"1759" 1 0 1.37994527816772 0 0 2 7.47590589523315 6 0 0 0 0 0 0 3088 1765 0
"1760" 1 0 1.37994527816772 0 0 2 7.47590589523315 6 0 0 0 0 0 0 53031 1765 0
"1761" 0 0 1.38260269165039 5.1059455871582 0 7 6.8373327255249 8 0 0 0 0 0 0 1913 932 164
